feature_name	compartment	prefilter_column
Cytoplasm_Texture_DifferenceEntropy_GM130_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_GM130_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_LAMP1_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_NfKb_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_PRSP6_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Phalloidin_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_Syto9_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_TDP43_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_WGA_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceEntropy_btubulin_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_COXIV_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Calnexin_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Catalase_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_ConA_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_DNA_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_G3BP1_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_GM130_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_LAMP1_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_NfKb_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_PRSP6_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Phalloidin_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_Syto9_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_TDP43_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_WGA_5_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_10_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_10_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_10_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_10_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_20_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_20_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_20_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_20_03_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_5_00_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_5_01_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_5_02_256	Cytoplasm	False
Cytoplasm_Texture_DifferenceVariance_btubulin_5_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_10_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_10_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_10_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_10_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_20_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_20_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_20_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_20_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_5_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_5_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_5_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_COXIV_5_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_10_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_10_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_10_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_10_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_20_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_20_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_20_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_20_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_5_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_5_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_5_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Calnexin_5_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_10_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_10_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_10_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_10_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_20_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_20_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_20_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_20_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_5_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_5_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_5_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_Catalase_5_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_10_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_10_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_10_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_10_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_20_00_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_20_01_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_20_02_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_20_03_256	Cytoplasm	False
Cytoplasm_Texture_Entropy_ConA_5_00_256	Cytoplasm	False
